x,y
320.43939208984375,46.146759033203125
372.8241271972656,306.45172119140625
363.37530517578125,30.21587371826172
616.34765625,100.05489349365234
655.5578002929688,286.4423522949219
507.8130187988281,8.022134780883789
295.13885498046875,66.43537139892578
418.0257263183594,20.420835494995117
249.92440795898438,150.19049072265625
453.0422058105469,341.1280212402344
319.57208251953125,391.3022155761719
592.72607421875,378.4528503417969
243.3925323486328,280.2076721191406
487.2683410644531,22.82670783996582
438.15093994140625,347.572021484375
639.9335327148438,302.0276184082031
642.8073120117188,140.7837371826172
437.6361083984375,446.3869323730469
655.9593505859375,237.9999542236328
420.27716064453125,329.3147277832031
377.6503601074219,129.42745971679688
474.10968017578125,338.708984375
393.8051452636719,20.386552810668945
525.7452392578125,20.166366577148438
664.5386962890625,232.04116821289062
335.07659912109375,35.28855514526367
615.5053100585938,73.03057098388672
313.7041320800781,387.8106689453125
269.41937255859375,326.464599609375
439.6674499511719,7.846615791320801
615.7424926757812,351.26458740234375
474.9009704589844,16.636857986450195
251.1705322265625,177.7681121826172
653.6611938476562,202.15707397460938
643.8768310546875,287.9255676269531
548.6488647460938,414.48651123046875
606.8696899414062,74.3309326171875
590.0850219726562,61.93568420410156
421.0566711425781,11.994421005249023
486.7784118652344,3.325626850128174
573.2088623046875,390.1763610839844
388.3803405761719,421.603515625
239.61416625976562,170.4713134765625
395.9676818847656,324.1991271972656
444.18804931640625,336.8174743652344
529.4249877929688,137.74758911132812
625.827880859375,124.00862884521484
647.0420532226562,176.50758361816406
593.6983642578125,388.2591857910156
383.87384033203125,314.0835876464844
485.738037109375,20.592885971069336
662.8753662109375,192.1796112060547
427.8305358886719,340.04071044921875
584.1500244140625,380.4393615722656
228.3766632080078,236.9246063232422
405.45465087890625,432.5251159667969
335.7422180175781,411.22991943359375
630.0035400390625,327.7215270996094
263.4884948730469,120.80047607421875
575.1858520507812,401.6029357910156
558.700927734375,46.521644592285156
549.6350708007812,119.12435150146484
430.1858825683594,447.0877990722656
417.43731689453125,434.3112487792969
617.8778076171875,342.2446594238281
490.85491943359375,311.4209899902344
253.25650024414062,320.5442199707031
304.51837158203125,372.9779052734375
652.9810791015625,258.3345947265625
587.9840087890625,395.59521484375
512.0107421875,318.5999450683594
624.9381713867188,358.599853515625
399.0740661621094,8.491204261779785
362.38531494140625,132.15325927734375
616.3995971679688,102.40962982177734
648.0109252929688,125.11572265625
580.1971435546875,388.8365173339844
574.6210327148438,62.280242919921875
237.4951629638672,281.90081787109375
575.201904296875,385.4640808105469
412.9794006347656,320.0431823730469
228.9571075439453,261.3521728515625
670.7037963867188,262.41680908203125
661.0822143554688,186.19284057617188
302.5446472167969,71.42970275878906
618.8300170898438,104.2986831665039
245.62655639648438,214.7822265625
447.6606750488281,344.2190246582031
471.89739990234375,17.3933162689209
272.1918640136719,104.6215591430664
648.8063354492188,151.75645446777344
420.1502685546875,20.789609909057617
427.415771484375,14.403547286987305
660.5989379882812,242.48431396484375
553.4110107421875,406.2138366699219
254.8333282470703,331.56793212890625
373.5242004394531,22.37721824645996
438.0290222167969,442.358642578125
356.28057861328125,147.1571502685547
229.19309997558594,212.99993896484375
249.4725341796875,124.18558502197266
632.9348754882812,334.8508605957031
640.18359375,140.10983276367188
233.73977661132812,233.807861328125
554.5896606445312,402.6331787109375
310.7644348144531,56.310096740722656
427.98297119140625,331.6727294921875
467.9546813964844,429.33349609375
472.6775207519531,433.2259216308594
286.1102600097656,86.77373504638672
297.02392578125,370.3388671875
561.616943359375,406.8187561035156
486.97564697265625,424.5799255371094
542.3120727539062,297.6217041015625
664.34033203125,247.6060333251953
567.3857421875,46.337425231933594
343.131103515625,148.82418823242188
355.37274169921875,120.25543212890625
308.8109436035156,59.13206481933594
490.2004089355469,428.8058776855469
517.9237060546875,11.593107223510742
307.807373046875,57.745582580566406
581.5243530273438,395.3582763671875
520.2747192382812,305.4603271484375
391.59552001953125,323.3807373046875
626.4004516601562,347.2349548339844
641.852783203125,294.5138244628906
343.95269775390625,42.68047332763672
522.5618286132812,315.81048583984375
363.1405944824219,423.4139709472656
606.355712890625,80.49838256835938
519.573974609375,438.3382568359375
644.1103515625,288.19677734375
487.1138610839844,338.4458312988281
308.7961730957031,395.0858154296875
628.9659423828125,97.20921325683594
403.7290954589844,339.8539123535156
427.9505310058594,349.5729064941406
630.0701293945312,336.95477294921875
478.0974426269531,321.1053771972656
653.5365600585938,217.3498077392578
433.7381896972656,5.163975238800049
619.05126953125,103.08261108398438
507.0838928222656,19.159990310668945
264.6408386230469,350.3035583496094
541.1913452148438,19.699596405029297
275.6268005371094,117.54821014404297
532.702880859375,39.583961486816406
348.0292053222656,404.1784362792969
269.6325988769531,353.4698486328125
245.9757537841797,243.7397003173828
248.4191436767578,297.67657470703125
640.0140380859375,110.51876068115234
660.9766845703125,277.6172790527344
557.228515625,27.893484115600586
342.2183532714844,135.38540649414062
250.3246612548828,287.3607482910156
325.194091796875,54.28358459472656
379.5580749511719,135.78257751464844
642.8897705078125,324.03369140625
294.8381652832031,63.701942443847656
517.3607788085938,308.0527648925781
644.9108276367188,121.18633270263672
411.5636901855469,333.5944519042969
667.3710327148438,244.5963897705078
441.6983642578125,437.5855712890625
560.9266967773438,53.131195068359375
643.6571044921875,156.18963623046875
635.5919189453125,136.26593017578125
